================ Training Loss (Sat Jul  2 13:59:51 2022) ================
(epoch: 1, iters: 100, time: 0.590, data: 0.414) D_A: 0.270 G_A: 0.253 cycle_A: 2.929 idt_A: 1.289 D_B: 0.317 G_B: 0.352 cycle_B: 2.528 idt_B: 1.412 
(epoch: 1, iters: 200, time: 0.609, data: 0.011) D_A: 0.189 G_A: 0.378 cycle_A: 2.461 idt_A: 0.876 D_B: 0.336 G_B: 0.328 cycle_B: 1.854 idt_B: 1.198 
(epoch: 1, iters: 300, time: 0.592, data: 0.003) D_A: 0.324 G_A: 0.421 cycle_A: 1.023 idt_A: 1.133 D_B: 0.251 G_B: 0.540 cycle_B: 2.307 idt_B: 0.496 
(epoch: 1, iters: 400, time: 0.625, data: 0.009) D_A: 0.245 G_A: 0.544 cycle_A: 0.988 idt_A: 1.052 D_B: 0.399 G_B: 0.178 cycle_B: 2.301 idt_B: 0.488 
(epoch: 1, iters: 500, time: 0.595, data: 0.005) D_A: 0.164 G_A: 0.259 cycle_A: 1.115 idt_A: 1.601 D_B: 0.316 G_B: 0.295 cycle_B: 3.295 idt_B: 0.493 
(epoch: 1, iters: 600, time: 0.593, data: 0.010) D_A: 0.360 G_A: 0.495 cycle_A: 1.980 idt_A: 0.786 D_B: 0.301 G_B: 0.160 cycle_B: 1.532 idt_B: 0.889 
(epoch: 1, iters: 700, time: 0.597, data: 0.009) D_A: 0.223 G_A: 0.502 cycle_A: 1.181 idt_A: 1.412 D_B: 0.276 G_B: 0.502 cycle_B: 2.910 idt_B: 0.536 
(epoch: 1, iters: 800, time: 0.600, data: 0.010) D_A: 0.338 G_A: 0.508 cycle_A: 1.267 idt_A: 0.827 D_B: 0.173 G_B: 0.524 cycle_B: 1.907 idt_B: 0.670 
(epoch: 1, iters: 900, time: 0.590, data: 0.013) D_A: 0.289 G_A: 0.367 cycle_A: 1.329 idt_A: 0.478 D_B: 0.337 G_B: 0.327 cycle_B: 0.896 idt_B: 0.699 
(epoch: 2, iters: 80, time: 0.610, data: 0.015) D_A: 0.139 G_A: 0.286 cycle_A: 1.523 idt_A: 0.954 D_B: 0.189 G_B: 0.546 cycle_B: 2.013 idt_B: 0.636 
(epoch: 2, iters: 180, time: 0.605, data: 0.002) D_A: 0.300 G_A: 0.255 cycle_A: 1.377 idt_A: 0.485 D_B: 0.184 G_B: 0.346 cycle_B: 1.222 idt_B: 0.698 
