================ Training Loss (Thu Jul 14 12:26:54 2022) ================
(epoch: 1, iters: 100, time: 0.594, data: 0.207) D_A: 0.300 G_A: 0.339 cycle_A: 1.892 idt_A: 0.695 D_B: 0.268 G_B: 0.359 cycle_B: 1.388 idt_B: 0.843 
(epoch: 1, iters: 200, time: 0.597, data: 0.001) D_A: 0.259 G_A: 0.406 cycle_A: 1.575 idt_A: 2.000 D_B: 0.228 G_B: 0.331 cycle_B: 4.082 idt_B: 0.661 
(epoch: 1, iters: 300, time: 0.599, data: 0.001) D_A: 0.213 G_A: 0.308 cycle_A: 1.464 idt_A: 0.904 D_B: 0.215 G_B: 0.452 cycle_B: 1.789 idt_B: 0.678 
(epoch: 1, iters: 400, time: 0.597, data: 0.001) D_A: 0.360 G_A: 0.399 cycle_A: 1.875 idt_A: 0.683 D_B: 0.233 G_B: 0.215 cycle_B: 1.351 idt_B: 0.916 
(epoch: 1, iters: 500, time: 0.600, data: 0.001) D_A: 0.236 G_A: 0.301 cycle_A: 1.672 idt_A: 0.368 D_B: 0.302 G_B: 0.681 cycle_B: 1.033 idt_B: 0.832 
(epoch: 1, iters: 600, time: 0.597, data: 0.001) D_A: 0.210 G_A: 0.376 cycle_A: 1.976 idt_A: 0.407 D_B: 0.128 G_B: 0.363 cycle_B: 0.922 idt_B: 0.898 
(epoch: 1, iters: 700, time: 0.592, data: 0.001) D_A: 0.536 G_A: 0.254 cycle_A: 3.122 idt_A: 0.510 D_B: 0.232 G_B: 0.357 cycle_B: 1.129 idt_B: 1.299 
(epoch: 1, iters: 800, time: 0.593, data: 0.001) D_A: 0.275 G_A: 0.683 cycle_A: 3.289 idt_A: 0.331 D_B: 0.263 G_B: 0.562 cycle_B: 0.746 idt_B: 1.698 
(epoch: 1, iters: 900, time: 0.601, data: 0.001) D_A: 0.106 G_A: 0.645 cycle_A: 2.580 idt_A: 0.363 D_B: 0.136 G_B: 0.547 cycle_B: 0.780 idt_B: 1.252 
(epoch: 2, iters: 80, time: 0.615, data: 0.001) D_A: 0.139 G_A: 0.521 cycle_A: 1.857 idt_A: 1.733 D_B: 0.292 G_B: 0.238 cycle_B: 3.305 idt_B: 0.571 
(epoch: 2, iters: 180, time: 0.592, data: 0.001) D_A: 0.129 G_A: 0.474 cycle_A: 0.972 idt_A: 0.912 D_B: 0.246 G_B: 0.202 cycle_B: 1.893 idt_B: 0.477 
(epoch: 2, iters: 280, time: 0.594, data: 0.001) D_A: 0.221 G_A: 0.273 cycle_A: 0.825 idt_A: 0.494 D_B: 0.248 G_B: 0.351 cycle_B: 1.087 idt_B: 0.411 
(epoch: 2, iters: 380, time: 0.597, data: 0.001) D_A: 0.138 G_A: 0.375 cycle_A: 1.098 idt_A: 0.432 D_B: 0.366 G_B: 0.343 cycle_B: 1.329 idt_B: 0.496 
(epoch: 2, iters: 480, time: 0.597, data: 0.001) D_A: 0.258 G_A: 0.473 cycle_A: 1.359 idt_A: 0.408 D_B: 0.474 G_B: 0.316 cycle_B: 1.068 idt_B: 0.644 
(epoch: 2, iters: 580, time: 0.597, data: 0.001) D_A: 0.333 G_A: 0.218 cycle_A: 1.019 idt_A: 0.566 D_B: 0.303 G_B: 0.359 cycle_B: 1.181 idt_B: 0.422 
(epoch: 2, iters: 680, time: 0.597, data: 0.001) D_A: 0.213 G_A: 0.266 cycle_A: 1.033 idt_A: 0.518 D_B: 0.262 G_B: 0.428 cycle_B: 1.273 idt_B: 0.452 
(epoch: 2, iters: 780, time: 0.598, data: 0.001) D_A: 0.277 G_A: 0.354 cycle_A: 1.064 idt_A: 0.360 D_B: 0.156 G_B: 0.362 cycle_B: 0.829 idt_B: 0.513 
(epoch: 2, iters: 880, time: 0.598, data: 0.001) D_A: 0.173 G_A: 0.409 cycle_A: 0.830 idt_A: 0.575 D_B: 0.301 G_B: 0.306 cycle_B: 1.212 idt_B: 0.293 
(epoch: 3, iters: 60, time: 0.597, data: 0.001) D_A: 0.238 G_A: 0.277 cycle_A: 1.175 idt_A: 0.793 D_B: 0.354 G_B: 0.245 cycle_B: 1.660 idt_B: 0.611 
(epoch: 3, iters: 160, time: 0.604, data: 0.001) D_A: 0.236 G_A: 0.456 cycle_A: 0.907 idt_A: 1.061 D_B: 0.300 G_B: 0.236 cycle_B: 2.149 idt_B: 0.450 
(epoch: 3, iters: 260, time: 0.596, data: 0.001) D_A: 0.154 G_A: 0.406 cycle_A: 1.002 idt_A: 0.892 D_B: 0.166 G_B: 0.337 cycle_B: 1.789 idt_B: 0.510 
(epoch: 3, iters: 360, time: 0.593, data: 0.001) D_A: 0.250 G_A: 0.602 cycle_A: 1.537 idt_A: 0.921 D_B: 0.365 G_B: 0.274 cycle_B: 1.943 idt_B: 0.617 
(epoch: 3, iters: 460, time: 0.591, data: 0.001) D_A: 0.090 G_A: 0.690 cycle_A: 0.915 idt_A: 0.942 D_B: 0.209 G_B: 0.402 cycle_B: 1.764 idt_B: 0.413 
(epoch: 3, iters: 560, time: 0.597, data: 0.001) D_A: 0.115 G_A: 0.675 cycle_A: 0.807 idt_A: 0.313 D_B: 0.206 G_B: 0.220 cycle_B: 0.825 idt_B: 0.372 
(epoch: 3, iters: 660, time: 0.594, data: 0.001) D_A: 0.249 G_A: 0.673 cycle_A: 0.762 idt_A: 0.377 D_B: 0.282 G_B: 0.355 cycle_B: 0.881 idt_B: 0.360 
(epoch: 3, iters: 760, time: 0.596, data: 0.001) D_A: 0.093 G_A: 0.650 cycle_A: 1.269 idt_A: 1.562 D_B: 0.283 G_B: 0.289 cycle_B: 3.149 idt_B: 0.595 
(epoch: 3, iters: 860, time: 0.595, data: 0.001) D_A: 0.170 G_A: 0.684 cycle_A: 2.052 idt_A: 0.437 D_B: 0.211 G_B: 0.442 cycle_B: 0.913 idt_B: 1.024 
(epoch: 4, iters: 40, time: 0.599, data: 0.001) D_A: 0.176 G_A: 0.366 cycle_A: 0.994 idt_A: 0.307 D_B: 0.326 G_B: 0.426 cycle_B: 0.570 idt_B: 0.396 
(epoch: 4, iters: 140, time: 0.595, data: 0.001) D_A: 0.161 G_A: 0.538 cycle_A: 0.760 idt_A: 0.522 D_B: 0.238 G_B: 0.315 cycle_B: 1.316 idt_B: 0.328 
(epoch: 4, iters: 240, time: 0.605, data: 0.001) D_A: 0.316 G_A: 0.351 cycle_A: 0.636 idt_A: 0.429 D_B: 0.217 G_B: 0.331 cycle_B: 0.853 idt_B: 0.258 
(epoch: 4, iters: 340, time: 0.598, data: 0.001) D_A: 0.279 G_A: 1.036 cycle_A: 1.011 idt_A: 0.577 D_B: 0.215 G_B: 0.125 cycle_B: 1.283 idt_B: 0.381 
(epoch: 4, iters: 440, time: 0.591, data: 0.001) D_A: 0.293 G_A: 0.287 cycle_A: 0.892 idt_A: 1.103 D_B: 0.308 G_B: 0.238 cycle_B: 1.857 idt_B: 0.408 
(epoch: 4, iters: 540, time: 0.595, data: 0.002) D_A: 0.144 G_A: 0.535 cycle_A: 0.606 idt_A: 0.276 D_B: 0.225 G_B: 0.328 cycle_B: 0.723 idt_B: 0.343 
(epoch: 4, iters: 640, time: 0.598, data: 0.001) D_A: 0.224 G_A: 0.265 cycle_A: 0.906 idt_A: 0.360 D_B: 0.111 G_B: 0.470 cycle_B: 0.862 idt_B: 0.447 
