================ Training Loss (Sat Jul  2 06:46:26 2022) ================
(epoch: 1, iters: 100, time: 0.599, data: 0.399) D_A: 0.279 G_A: 0.324 cycle_A: 1.153 idt_A: 0.725 D_B: 0.315 G_B: 0.428 cycle_B: 1.471 idt_B: 0.516 
(epoch: 1, iters: 200, time: 0.595, data: 0.001) D_A: 0.297 G_A: 0.624 cycle_A: 0.987 idt_A: 0.576 D_B: 0.227 G_B: 0.335 cycle_B: 1.310 idt_B: 0.488 
(epoch: 1, iters: 300, time: 0.601, data: 0.002) D_A: 0.293 G_A: 0.336 cycle_A: 0.993 idt_A: 0.706 D_B: 0.253 G_B: 0.301 cycle_B: 1.437 idt_B: 0.447 
(epoch: 1, iters: 400, time: 0.628, data: 0.004) D_A: 0.436 G_A: 0.646 cycle_A: 1.188 idt_A: 0.411 D_B: 0.229 G_B: 0.306 cycle_B: 0.847 idt_B: 0.555 
(epoch: 1, iters: 500, time: 0.601, data: 0.015) D_A: 0.248 G_A: 0.154 cycle_A: 1.533 idt_A: 0.519 D_B: 0.184 G_B: 0.352 cycle_B: 1.036 idt_B: 0.714 
(epoch: 1, iters: 600, time: 0.593, data: 0.001) D_A: 0.263 G_A: 0.444 cycle_A: 1.273 idt_A: 1.203 D_B: 0.392 G_B: 0.104 cycle_B: 2.384 idt_B: 0.667 
(epoch: 1, iters: 700, time: 0.605, data: 0.001) D_A: 0.171 G_A: 0.261 cycle_A: 1.449 idt_A: 1.316 D_B: 0.404 G_B: 0.398 cycle_B: 2.745 idt_B: 0.790 
(epoch: 1, iters: 800, time: 0.612, data: 0.002) D_A: 0.204 G_A: 0.170 cycle_A: 1.672 idt_A: 0.431 D_B: 0.259 G_B: 0.574 cycle_B: 0.886 idt_B: 0.836 
(epoch: 1, iters: 900, time: 0.605, data: 0.002) D_A: 0.234 G_A: 0.483 cycle_A: 1.056 idt_A: 0.843 D_B: 0.412 G_B: 0.133 cycle_B: 1.839 idt_B: 0.452 
(epoch: 2, iters: 80, time: 0.604, data: 0.004) D_A: 0.353 G_A: 0.180 cycle_A: 1.207 idt_A: 0.490 D_B: 0.214 G_B: 0.344 cycle_B: 1.167 idt_B: 0.590 
(epoch: 2, iters: 180, time: 0.610, data: 0.005) D_A: 0.258 G_A: 0.146 cycle_A: 1.181 idt_A: 0.563 D_B: 0.417 G_B: 0.600 cycle_B: 1.277 idt_B: 0.566 
(epoch: 2, iters: 280, time: 0.623, data: 0.002) D_A: 0.404 G_A: 0.510 cycle_A: 1.057 idt_A: 1.328 D_B: 0.375 G_B: 0.152 cycle_B: 2.624 idt_B: 0.557 
(epoch: 2, iters: 380, time: 0.602, data: 0.011) D_A: 0.257 G_A: 0.742 cycle_A: 2.426 idt_A: 0.914 D_B: 0.203 G_B: 0.314 cycle_B: 1.908 idt_B: 1.073 
(epoch: 2, iters: 480, time: 0.621, data: 0.004) D_A: 0.221 G_A: 0.803 cycle_A: 1.744 idt_A: 0.561 D_B: 0.168 G_B: 0.406 cycle_B: 1.312 idt_B: 0.751 
(epoch: 2, iters: 580, time: 0.598, data: 0.010) D_A: 0.132 G_A: 0.131 cycle_A: 0.785 idt_A: 0.353 D_B: 0.318 G_B: 0.714 cycle_B: 0.882 idt_B: 0.350 
(epoch: 2, iters: 680, time: 0.608, data: 0.009) D_A: 0.313 G_A: 0.350 cycle_A: 1.330 idt_A: 0.454 D_B: 0.249 G_B: 0.377 cycle_B: 0.891 idt_B: 0.723 
(epoch: 2, iters: 780, time: 0.589, data: 0.009) D_A: 0.183 G_A: 0.310 cycle_A: 0.764 idt_A: 0.438 D_B: 0.254 G_B: 0.362 cycle_B: 0.863 idt_B: 0.357 
